序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
88,7344891279248985384,,,,,,,,,,,,L1,7346037079413277466,[赞],用户4705733119964,83447330152,0,0,2024-03-14 10:15:47,广东,
89,7344891279248985384,,,,,,,,,,,,L1,7345819682384282387,[赞][赞][赞],丶0′,275332393346042,0,0,2024-03-13 20:12:10,重庆,
90,7344891279248985384,,,,,,,,,,,,L1,7345787264913785635,[比心][比心][比心],一生向阳,4103025349364940,0,0,2024-03-13 18:06:22,黑龙江,
91,7344891279248985384,,,,,,,,,,,,L1,7345705289486091059,[赞][赞][赞],活泼可爱的橘子,106354932199,0,0,2024-03-13 12:48:14,甘肃,
92,7344891279248985384,,,,,,,,,,,,L1,7345703830309258003,[赞][赞][赞],神空调皮,237147857625419,1,0,2024-03-13 12:42:36,广东,
93,7344891279248985384,,,,,,,,,,,,L1,7345692712588608295,[比心][比心],竹，👤,92563896128,0,0,2024-03-13 11:59:28,安徽,
94,7344891279248985384,,,,,,,,,,,,L1,7345678401052672808,[赞][赞][赞][赞][赞][赞][赞][鼓掌],和平相处,105545627273,0,0,2024-03-13 11:03:55,江西,
95,7344891279248985384,,,,,,,,,,,,L1,7345658523416609547,第二[玫瑰],墨客、,70278329187,0,0,2024-03-13 09:46:50,江苏,
96,7344891279248985384,,,,,,,,,,,,L1,7345653399322379043,[赞][赞][赞],回忆已成伤!经营生活日用品,105778122499,0,0,2024-03-13 09:26:54,吉林,
97,7344891279248985384,,,,,,,,,,,,L1,7345581451045569291,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰],江运芳,2867168593587583,0,0,2024-03-13 04:48:04,江西,
98,7344891279248985384,,,,,,,,,,,,L1,7345027495597359909,[比心],再也不吃魔芋爽,58657869449,0,0,2024-03-11 16:58:04,山东,
99,7344891279248985384,,,,,,,,,,,,L1,7345027287010280226,[赞][赞][赞],似水流年,111244907657,0,0,2024-03-11 16:57:16,上海,
100,7344891279248985384,,,,,,,,,,,,L1,7345027284094550796,[比心][比心][比心],@时光,1504570403208830,0,0,2024-03-11 16:57:15,广东,
101,7344891279248985384,,,,,,,,,,,,L1,7345027264100270883,[赞][赞],余生安好.,254696312803693,0,0,2024-03-11 16:57:09,云南,
102,7344891279248985384,,,,,,,,,,,,L1,7345026827323294505,第二[赞][赞][赞],ZYU,92605435817,0,0,2024-03-11 16:55:29,海南,
103,7344891279248985384,,,,,,,,,,,,L1,7345026766664729407,[赞][赞][赞],爱打网球的刘先生,62646867488,0,0,2024-03-11 16:55:16,安徽,
104,7344891279248985384,,,,,,,,,,,,L1,7345026748809249573,@[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],花见花开,1560950038343710,0,0,2024-03-11 16:55:09,青海,
105,7344891279248985384,,,,,,,,,,,,L1,7345026572255511306,[比心][比心][比心][比心][比心][比心][比心],幸运🌻,1227479782263724,0,0,2024-03-11 16:54:32,广东,
106,7344891279248985384,,,,,,,,,,,,L1,7345026510295761701,[赞][赞][赞][赞],誓盟2689,2735178478791467,0,0,2024-03-11 16:54:13,湖南,
107,7344891279248985384,,,,,,,,,,,,L1,7345026302535123775,第二[赞][赞][赞],知意🌟,77515417735,0,0,2024-03-11 16:53:25,四川,
108,7344891279248985384,,,,,,,,,,,,L1,7345025864466629426,[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],帅气的哥,1508176079891368,0,0,2024-03-11 16:51:45,黑龙江,
109,7344891279248985384,,,,,,,,,,,,L1,7345025802226156322,[玫瑰][玫瑰],潦草修猫🐱,60327603841,0,0,2024-03-11 16:51:30,重庆,
110,7344891279248985384,,,,,,,,,,,,L1,7345025744479765311,[嘘][嘘],L￴,93510400522,0,0,2024-03-11 16:51:18,广东,
111,7344891279248985384,,,,,,,,,,,,L1,7345025564284027663,[赞][赞][赞],真心,2818789471432955,0,0,2024-03-11 16:50:36,四川,
112,7344891279248985384,,,,,,,,,,,,L1,7345025487477785378,[鼓掌][鼓掌][鼓掌],小学生,618383265254819,0,0,2024-03-11 16:50:16,新疆,
113,7344891279248985384,,,,,,,,,,,,L1,7345025442884305683,[赞][赞][赞][赞],春梅,3993845792536099,0,0,2024-03-11 16:50:09,河北,
114,7344891279248985384,,,,,,,,,,,,L1,7345025387577656076,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],闽南人,111003416104,0,0,2024-03-11 16:49:53,福建,
115,7344891279248985384,,,,,,,,,,,,L1,7345025352546239270,[感谢][感谢][感谢][感谢][感谢],郑好您,108129229861,0,0,2024-03-11 16:49:44,北京,
116,7344891279248985384,,,,,,,,,,,,L1,7345025053359244069,第一[比心][比心][比心][比心][比心][比心],丛生,93197614023,1,0,2024-03-11 16:48:37,四川,
117,7344891279248985384,,,,,,,,,,,,L1,7345024852670071604,[玫瑰][玫瑰],袁袁,3280559230418990,0,0,2024-03-11 16:47:50,四川,
118,7344891279248985384,,,,,,,,,,,,L1,7345024667750859556,[比心],砖头搬运工,2985867859990483,0,0,2024-03-11 16:47:04,四川,
119,7344891279248985384,,,,,,,,,,,,L1,7345024510225171237,[比心][比心][比心][比心],吃才是正经事儿,4116185050253544,0,0,2024-03-11 16:46:29,四川,
120,7344891279248985384,,,,,,,,,,,,L1,7345023835030569755,[比心][比心],宛若初见,3738784025305181,0,0,2024-03-11 16:43:52,上海,
121,7344891279248985384,,,,,,,,,,,,L1,7345023633675453236,第二✌🏻,用户8452052706038,923239086041246,0,0,2024-03-11 16:43:09,江苏,
122,7344891279248985384,,,,,,,,,,,,L1,7345023299929801483,[赞][赞][赞][赞],用户6760550690463,96450522490,0,0,2024-03-11 16:41:48,重庆,
123,7344891279248985384,,,,,,,,,,,,L1,7345023134036673289,[赞][赞][赞][赞],相思的雨,110166096375,0,0,2024-03-11 16:41:09,广东,
124,7344891279248985384,,,,,,,,,,,,L1,7345022946848916265,[比心],万里挑一Ⅵ,95950003727,0,0,2024-03-11 16:40:25,江苏,
125,7344891279248985384,,,,,,,,,,,,L1,7345022937307841292,[666],樂晴🫧,250340309469811,0,0,2024-03-11 16:40:25,广东,
126,7344891279248985384,,,,,,,,,,,,L1,7345021991139476258,第二[比心],岁月的痕迹,50095245167,0,0,2024-03-11 16:36:44,陕西,
127,7344891279248985384,,,,,,,,,,,,L1,7345021692744254235,[赞][赞][赞][赞],胖姐,2506519940998903,0,0,2024-03-11 16:35:35,四川,
128,7344891279248985384,,,,,,,,,,,,L1,7345021533620814592,[赞][赞][赞][赞][赞][赞],勿忘我9553,2312991387174110,1,0,2024-03-11 16:34:58,吉林,
129,7344891279248985384,,,,,,,,,,,,L1,7345021496056005426,[赞][赞][赞][赞][赞][赞],a醉红颜,668934102590279,1,0,2024-03-11 16:34:47,吉林,
130,7344891279248985384,,,,,,,,,,,,L1,7345021439622300451,[赞][赞][赞][赞][赞][赞][赞][赞],新年开门红,109182637339,0,0,2024-03-11 16:34:36,重庆,
131,7344891279248985384,,,,,,,,,,,,L1,7345021429899739931,[赞][赞][赞][赞][赞][赞],难得糊涂w,110005574630,1,0,2024-03-11 16:34:33,吉林,
132,7344891279248985384,,,,,,,,,,,,L1,7345021281547617034,[比心][比心][比心],游戏而已。,109481209377,0,0,2024-03-11 16:33:59,河南,
133,7344891279248985384,,,,,,,,,,,,L1,7345021285124227881,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],刘造纸水电工,2849532867256430,0,0,2024-03-11 16:33:58,河南,
134,7344891279248985384,,,,,,,,,,,,L1,7345021028664754956,[赞][赞][赞][赞][赞][赞],沙漠孤鹰,79065853767,0,0,2024-03-11 16:33:01,新疆,
135,7344891279248985384,,,,,,,,,,,,L1,7345020891753235241,[鼓掌][鼓掌][鼓掌],是小小李呀👀,1090313223671276,0,0,2024-03-11 16:32:26,广东,
136,7344891279248985384,,,,,,,,,,,,L1,7345020837940118335,[赞][赞][赞][赞][赞][赞][赞],尕太小姐,3107691794273828,0,0,2024-03-11 16:32:14,重庆,
