序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
60,7353867736360996148,,,,,,,,,,,,L1,7354174098799903551,我以为是种的粮食的[捂脸],金多宝,59129079795,49,0,2024-04-05 08:31:38,江苏,
61,7353867736360996148,,,,,,,,,,,,L1,7353991345076519689,我也喜欢栽树今年栽了一百多颗，就是把杨树枝截成一小段用铁锤砸钢筋戳出一个洞把杨树枝塞进去今天去看全部发芽了,富富有余,111151991851,89,0,2024-04-04 20:42:21,河南,
62,7353867736360996148,,,,,,,,,,,,L1,7354200208344892201,绿化家园造福后代,浪花里的歌,111154113095,5,0,2024-04-05 10:12:51,辽宁,
63,7353867736360996148,,,,,,,,,,,,L1,7354193567256707879,: 植树造林造福子孙后代,云再飞,4503241066306104,10,0,2024-04-05 09:47:08,四川,
64,7353867736360996148,,,,,,,,,,,,L1,7354238553390088986,植树造林，保护生态环境[赞][赞][赞],愿安好,716502030624940,2,0,2024-04-05 12:41:40,云南,
65,7353867736360996148,,,,,,,,,,,,L1,7354173092921885492,不忘在绘制国家美丽图画的人民们。[感谢][感谢][感谢],智者程再,2647249732517328,16,0,2024-04-05 08:27:45,江苏,
66,7353867736360996148,,,,,,,,,,,,L1,7353991168202736424,能看见绿色[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰],开心果糖,215945785917479,80,0,2024-04-04 20:41:42,吉林,
67,7353867736360996148,,,,,,,,,,,,L1,7354341999778743066,植树造林，造福人类，为子孙后代积德,我爱夏天,108721491084,3,0,2024-04-05 19:23:04,浙江,
68,7353867736360996148,,,,,,,,,,,,L1,7354148566758589234,种树在中国是全民最重大的事情[赞][赞][赞],遥远的天空.,211546882966008,72,0,2024-04-05 06:52:33,辽宁,
69,7353867736360996148,,,,,,,,,,,,L1,7354143753466856192,植树造林 利在当代功在千秋[赞],冲浪者,1689307436293213,28,0,2024-04-05 06:33:54,上海,
70,7353867736360996148,,,,,,,,,,,,L1,7353991489355563826,植树造林保护生态环境,至永幸福,3280533704149992,88,0,2024-04-04 20:42:54,辽宁,
71,7353867736360996148,,,,,,,,,,,,L1,7353994721154843433,[捂脸][捂脸][捂脸]绿色密目网覆盖的有多少？,英雄大脸猫在家刷剧,3377305465405096,6,0,2024-04-04 20:55:27,福建,
72,7353867736360996148,,,,,,,,,,,,L1,7353995149640909605,我们村头的树没了[九转大肠],大茂金,897679000090071,19,0,2024-04-04 20:57:07,山东,
73,7353867736360996148,,,,,,,,,,,,L1,7353999137888027431,过几年把雪山水引进塔克拉玛干沙漠 。那才叫🐂 让它们羡慕去吧,阿尔法,110314750382,6,0,2024-04-04 21:12:37,四川,
74,7353867736360996148,,,,,,,,,,,,L1,7353868927741461288,功在当代，利在千秋[抱抱你][抱抱你][抱抱你],Chef•Wang💕,98073994663,15,0,2024-04-04 12:47:19,北京,
75,7353867736360996148,,,,,,,,,,,,L1,7354180502935782144,植树造林造福后代,阿武的生活仓,111112546486,11,0,2024-04-05 08:56:27,四川,
76,7353867736360996148,,,,,,,,,,,,L1,7354109033185329955,祖国山河美极了[赞][赞][赞][赞][赞][赞]，,快乐影视剪辑,2453706828678909,12,0,2024-04-05 04:19:26,上海,
77,7353867736360996148,,,,,,,,,,,,L1,7354120312961794828,植树造林造福后代,孙树敏,122740817013421,17,0,2024-04-05 05:03:11,辽宁,
78,7353867736360996148,,,,,,,,,,,,L1,7353996971181900553,还以为绿色是庄稼结果是树,风兮兮,4268759275814531,5,0,2024-04-04 21:04:11,广东,
79,7353867736360996148,,,,,,,,,,,,L1,7354149082355876647,厉害了我的国！,明哥,905595919010141,20,0,2024-04-05 06:54:34,广东,
80,7353867736360996148,,,,,,,,,,,,L1,7353995165029139219,全球看中国，只有我们中国在保护地球[赞][赞][赞][赞],琪琪好物～,93123580226,9,0,2024-04-04 20:57:11,江西,
81,7353867736360996148,,,,,,,,,,,,L1,7353992453605622554,有我种的梭梭树[微笑],姚钱树🌲,4041401734803661,40,0,2024-04-04 20:46:39,湖北,
