序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
91,7554930180825861410,,,,,,,,,,,,L2,7554935638656058155,你们一度电多少钱,菩洱,71713692637,1,0,2025-09-28 08:48:50,甘肃,
92,7554930180825861410,,,,,,,,,,,,L2,7554937620032832314,大概5毛多吧，外面租房1块,淡淡稻花香,101559317996,0,0,2025-09-28 08:56:33,福建,
93,7554930180825861410,,,,,,,,,,,,L2,7555086978555888443,先天不足，后天蛀虫[杀马特]费劲,大核冥卒,69722319150,2,0,2025-09-28 18:36:06,甘肃,
94,7554930180825861410,,,,,,,,,,,,L2,7555083489788412731,比你大就行了[杀马特],大核冥卒,69722319150,1,0,2025-09-28 18:22:34,甘肃,
95,7554930180825861410,,,,,,,,,,,,L2,7555082875927053110,五毛一度[捂脸],A~Waiting🌻,63885618940,0,0,2025-09-28 18:20:13,甘肃,
96,7554930180825861410,,,,,,,,,,,,L2,7554980516782621455,嗯，我们用电都是免费的[看],格式化,4261337499709223,4,0,2025-09-28 11:43:00,甘肃,
97,7554930180825861410,,,,,,,,,,,,L2,7555006417553818426,一块五便宜不,ꪶꪮꪰꪤꫀ ꪑꫀ 🌞,2480116425830285,1,0,2025-09-28 13:23:31,甘肃,
98,7554930180825861410,,,,,,,,,,,,L2,7554982075414659866,我这里3毛多[呲牙],小杜🍒小杜（dsx）,93393324844,0,0,2025-09-28 11:49:02,新疆,
99,7554930180825861410,,,,,,,,,,,,L2,7554942441984803610,企业用电贵一些,哥舒元茇,1596130192265543,0,0,2025-09-28 09:15:14,江苏,
100,7554930180825861410,,,,,,,,,,,,L2,7554962209568768827,没有便宜[九转大肠],Jaytay,105479376684,12,0,2025-09-28 10:31:58,甘肃,
101,7554930180825861410,,,,,,,,,,,,L2,7554986006852764468,五毛一还不便宜？,小尔呆,69424614365,1,0,2025-09-28 12:04:18,湖南,
102,7554930180825861410,,,,,,,,,,,,L2,7554991440548365113,就是比没发电之前没有便宜，我家周围山头全是风车。,Jaytay,105479376684,1,0,2025-09-28 12:25:22,甘肃,
103,7554930180825861410,,,,,,,,,,,,L2,7555058775616930618,限电占一半，你就说亏不亏吧,嘿哈 是谁带你到我身边,92728858599,0,0,2025-09-28 16:46:41,甘肃,
104,7554930180825861410,,,,,,,,,,,,L2,7555001820444820267,据我所知没有不亏的,仔仔,4336928186184861,0,0,2025-09-28 13:05:39,甘肃,
105,7554930180825861410,,,,,,,,,,,,L2,7554998447675523849,甘肃的电多的用不完，根本用不完，都卖给你们了[捂脸],浮尘,4301709632878007,1,0,2025-09-28 12:52:34,甘肃,
106,7554930180825861410,,,,,,,,,,,,L2,7555080303468544777,那你现在在哪里[泪奔],ㅤㅤㅤㅤㅤㅤ,77163936845,0,0,2025-09-28 18:10:12,陕西,
107,7554930180825861410,,,,,,,,,,,,L2,7554998000482845500,没听说我们甘肃用电便宜。,瑞琳,100070901214,0,0,2025-09-28 12:50:50,青海,
108,7554930180825861410,,,,,,,,,,,,L2,7555019926118974260,五毛一的价格，20年都没有变了，还不知足？,小尔呆,69424614365,0,0,2025-09-28 14:15:56,湖南,
109,7554930180825861410,,,,,,,,,,,,L2,7555058210386887482,不知足,承雯,108125966783,0,0,2025-09-28 16:44:28,甘肃,
110,7554930180825861410,,,,,,,,,,,,L2,7555060916812661563,哪只眼睛看见嫌高了不知足，说没有变化就是不知足？,Jaytay,105479376684,1,0,2025-09-28 16:54:59,甘肃,
111,7554930180825861410,,,,,,,,,,,,L2,7555066902759785276,不知足，你别用我们电行吗？我想用免费的电,地方减减肥,1285769290331258,0,0,2025-09-28 17:18:13,甘肃,
112,7554930180825861410,,,,,,,,,,,,L2,7555067979458642740,我甘肃人啊,小尔呆,69424614365,0,0,2025-09-28 17:22:24,湖南,
113,7554930180825861410,,,,,,,,,,,,L2,7555078032093692713,外面也是五毛啊，怎么叫便宜呢,张鱼小丸子,106647651166,0,0,2025-09-28 18:01:24,天津,
114,7554930180825861410,,,,,,,,,,,,L2,7555080822576268073,全国不都是这个价嘛,孟老伍,91572782544,0,0,2025-09-28 18:12:13,甘肃,
115,7554930180825861410,,,,,,,,,,,,L2,7555016391281312569,0.55一度电,很好相处的女人,59888416129,0,0,2025-09-28 14:02:14,甘肃,
116,7554930180825861410,,,,,,,,,,,,L2,7555006339186705210,一块五，便宜不？,ꪶꪮꪰꪤꫀ ꪑꫀ 🌞,2480116425830285,1,0,2025-09-28 13:23:12,甘肃,
117,7554930180825861410,,,,,,,,,,,,L2,7555142339687629620,估计你也是北京最穷的，富人哪里有心情刷抖音,LIUWENLIANG📷,10188492666,1,0,2025-09-28 22:10:57,新疆,
118,7554930180825861410,,,,,,,,,,,,L2,7554939439107261226,那就对了，一样，压根没给甘肃人便宜，我一个月电费平均300,菩洱,71713692637,1,0,2025-09-28 09:03:36,甘肃,
119,7554930180825861410,,,,,,,,,,,,L2,7554943987212206900,害，全国电网都在亏损，电这东西不好储存，随发随用，不然就浪费了[看],千曦•过客,4248160260072461,3,0,2025-09-28 09:21:15,甘肃,
120,7554930180825861410,,,,,,,,,,,,L2,7555083963602567995,便宜[不失礼貌的微笑]就和江西人打工一样方便,大核冥卒,69722319150,0,0,2025-09-28 18:24:24,甘肃,
121,7554930180825861410,,,,,,,,,,,,L2,7555084123229569851,国家战略[杀马特],大核冥卒,69722319150,0,0,2025-09-28 18:25:02,甘肃,
