序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
92,7380899170124565795,,,,,,,,,,,,L1,7380950480602366772,这个有乘客车厢吗，在哪买票呢,早白梨,103614587017,1,0,2024-06-16 12:17:36,湖北,
93,7380899170124565795,,,,,,,,,,,,L1,7381150538869556002,中欧啥时候建高铁[尬笑][尬笑][尬笑],完美无情,84721891671,1,0,2024-06-17 01:14:02,贵州,
94,7380899170124565795,,,,,,,,,,,,L1,7380906726067700532,[赞][赞][赞][赞][赞][赞][赞][赞],华软文化集团有限公司,3280591685950157,1,0,2024-06-16 09:27:50,广东,
95,7380899170124565795,,,,,,,,,,,,L1,7381235251316179748,t    [赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],快乐,729694986319886,0,0,2024-06-17 06:42:43,陕西,
96,7380899170124565795,,,,,,,,,,,,L1,7380970074050577186,[赞][赞][赞],女神,75127549939,0,0,2024-06-16 13:33:38,广东,
97,7380899170124565795,,,,,,,,,,,,L1,7380953334071149338,[赞][赞][赞][赞],丫丫37栋,1226708704038087,0,0,2024-06-16 12:28:39,四川,
98,7380899170124565795,,,,,,,,,,,,L1,7381056635375354687,[赞][赞][赞][比心][比心][比心][比心][比心][比心][爱心][看][看][看][看][舔屏][舔屏][舔屏][玫瑰][玫瑰][玫瑰][抱抱你][抱抱你][感谢][感谢][感谢][感谢],潘论,3773937635819672,0,0,2024-06-16 19:09:34,河南,
99,7380899170124565795,,,,,,,,,,,,L1,7380942078258316032,[candy],戴静有冤无处诉！！,119209616488183,0,0,2024-06-16 11:45:00,浙江,
100,7380899170124565795,,,,,,,,,,,,L1,7381032209043997452,顺顺当当，健健康康,1368~中中中,2968334839843629,2,0,2024-06-16 17:34:44,上海,
101,7380899170124565795,,,,,,,,,,,,L1,7380901697776272128,[赞][赞][赞][赞][赞][赞],起风了🐼🐼🐼,50929451703,1,0,2024-06-16 09:08:18,四川,
102,7380899170124565795,,,,,,,,,,,,L1,7380938778703512335,运输额突破？？？万，盈利一？？？万,阿富,3965260088749465,0,0,2024-06-16 11:32:11,安徽,
103,7380899170124565795,,,,,,,,,,,,L1,7380899655569146661,今天是父亲节，老婆同意我出去钓一天鱼。[泣不成声],王大爷〖抖音男神〗,1204652489583454,2,0,2024-06-16 09:00:21,四川,
104,7380899170124565795,,,,,,,,,,,,L1,7381056895983387404,[赞][赞][赞][比心][比心][比心][比心][比心][爱心][爱心][爱心][看][看][看][看][舔屏][舔屏][舔屏][舔屏][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][抱抱你][抱抱你][抱抱你][抱抱你][感谢][感谢][感谢][流泪][抠鼻][酷拽][发呆][色][微笑][调皮][害羞][尬笑][呲牙][捂脸][鼓掌][赞][比心][爱心][看][舔屏][玫瑰][抱抱你][感谢],潘论,3773937635819672,0,0,2024-06-16 19:10:32,河南,
105,7380899170124565795,,,,,,,,,,,,L1,7381125953484112680,需要仙居杨梅的可以找我[比心],减一在台州,59175731437,0,0,2024-06-16 23:38:35,浙江,
106,7380899170124565795,,,,,,,,,,,,L1,7380924937340748570,关税还受得了吗。,云想衣裳花想容,101230369433,0,0,2024-06-16 10:38:27,湖北,
107,7380899170124565795,,,,,,,,,,,,L1,7381680563315278643,一路长红,兰兰,4054597214937831,0,0,2024-06-18 11:30:42,江西,
108,7380899170124565795,,,,,,,,,,,,L2,7380964831639880482,所以不要质疑国家大的战略。,锤锤家庭,23165025914,7,0,2024-06-16 13:13:17,江西,
109,7380899170124565795,,,,,,,,,,,,L1,7380973884534031104,国家战略十多年前就想到了这天！国家智囊团是世界之最。太强了,平鑫好物,4164544650290300,0,0,2024-06-16 13:48:27,四川,
110,7380899170124565795,,,,,,,,,,,,L2,7381837632462816009,@橙C美式@,小赵会发财,104996990237,1,0,2024-06-18 21:40:11,山东,
111,7380899170124565795,,,,,,,,,,,,L2,7380990534360597258,找个镖师的工作，压货过去，努力啥[捂脸],觉醒中国,97118547105,0,0,2024-06-16 14:53:02,河北,
112,7380899170124565795,,,,,,,,,,,,L2,7380991060748665663,[捂脸]这主意不错,熙墨化妆调肤养肤,4471044490401312,0,0,2024-06-16 14:55:03,河南,
113,7380899170124565795,,,,,,,,,,,,L2,7380942206252073764,@Misoto @EBI @曾命名的海 @枫晗只想睡觉 @不是人 @老康 @deserve︒ @屿卿覆 @26.. @你的小白呀 @小蛙 @曦浔 @葉湘倫 @爱踢球的小张 @Kylian Mbappé @今之 @与浪 @月见里鱼 @不知道 @爱实验的硫酸铜 我嘞个中考政治大题啊[捂脸][捂脸][捂脸],永带妹,4321750300,0,0,2024-06-16 11:45:31,北京,
