序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
59,7437907374364495119,,,,,,,,,,,,L1,7437908934286377764,中国🇨🇳制造，迈向中国🇨🇳创造[赞][赞],川流不息（有关注必回）,668103300612429,1,0,2024-11-17 00:05:36,云南,
60,7437907374364495119,,,,,,,,,,,,L1,7437921146807730998,耶[太阳],北戴河的海水,68041070047,0,0,2024-11-17 00:53:03,湖南,
61,7437907374364495119,,,,,,,,,,,,L1,7437907880986919734,第一[看],浮生如梦,97963980835,0,0,2024-11-17 00:01:27,浙江,
62,7437907374364495119,,,,,,,,,,,,L1,7437909275856667444,都在涨,阿笙,3764344658602989,0,0,2024-11-17 00:06:50,广东,
63,7437907374364495119,,,,,,,,,,,,L1,7437963678605509433,制造业连续世界第一，有我的一份功劳！[呲牙],酸甜苦辣,58534104175,0,0,2024-11-17 03:38:28,浙江,
64,7437907374364495119,,,,,,,,,,,,L1,7437908852412547898,唉,孟德,76225837993,0,0,2024-11-17 00:05:13,江苏,
65,7437907374364495119,,,,,,,,,,,,L1,7437908072717517622,[赞][赞][赞][赞][赞]优秀优秀完美了,语术🇨🇳🍎（手机拍摄）,104953283062,0,0,2024-11-17 00:02:13,重庆,
66,7437907374364495119,,,,,,,,,,,,L1,7437926142088790795,早安！大家[玫瑰],杨柠乾,10064688526,0,0,2024-11-17 01:12:27,河南,
67,7437907374364495119,,,,,,,,,,,,L1,7437918743605445434,刷到昨天的烤串了。。。,RuiWen,62261690799,0,0,2024-11-17 00:43:44,湖北,
68,7437907374364495119,,,,,,,,,,,,L2,7438157228698420002,我得活啊，不上班活不了了[流泪],几公里几瓶酒,102226864364,2,0,2024-11-17 16:09:02,山西,
69,7437907374364495119,,,,,,,,,,,,L2,7438096371243123490,我还没有班上[捂脸],普俊程🍒,109248611218,0,0,2024-11-17 12:12:52,广东,
70,7437907374364495119,,,,,,,,,,,,L2,7438187682419376936,有班上就好啦[赞][赞],普俊程🍒,109248611218,0,0,2024-11-17 18:07:10,广东,
71,7437907374364495119,,,,,,,,,,,,L1,7437909107111363380,第二,燕,17602347991,0,0,2024-11-17 00:06:11,浙江,
72,7437907374364495119,,,,,,,,,,,,L1,7437929361254335266,官方还不睡[泣不成声],心情不好我就给你一个大比兜再顺手送个反抽,4031256310068184,0,0,2024-11-17 01:24:52,江西,
73,7437907374364495119,,,,,,,,,,,,L1,7437941857097384761,12点还在加班啊朋友们[呆无辜],MCL,2999079517298968,0,0,2024-11-17 02:13:37,北京,
74,7437907374364495119,,,,,,,,,,,,L1,7437908257723302667,[赞][赞][赞]首评,🌈Moon,83484677067,0,0,2024-11-17 00:02:56,重庆,
75,7437907374364495119,,,,,,,,,,,,L1,7437917405198828322,人好少,松照溟,747302419180126,1,0,2024-11-17 00:38:29,四川,
76,7437907374364495119,,,,,,,,,,,,L1,7437997515675091752,祖国强大起来国泰民安人民富起来,snmm,774518940120407,0,0,2024-11-17 05:49:31,陕西,
77,7437907374364495119,,,,,,,,,,,,L1,7437922643754844962,难难难，时刻保持适合区间难,守夜人1,4234974346096904,0,0,2024-11-17 00:58:53,福建,
78,7437907374364495119,,,,,,,,,,,,L1,7437910979768517434,外国工业如果发展到中国这个程度早就武力扩张了,唐大官儿,93263909463,0,0,2024-11-17 00:13:33,山东,
79,7437907374364495119,,,,,,,,,,,,L1,7439280358082659091,感恩生在中国，庆幸生在和平年代,超声波厂家-曾工,870403511169789,1,0,2024-11-20 16:47:21,浙江,
80,7437907374364495119,,,,,,,,,,,,L1,7437954521336283963,我骄傲了吗？不，我傲娇了[看][看],我是谁☞,3953481938640248,0,0,2024-11-17 03:02:44,广东,
81,7437907374364495119,,,,,,,,,,,,L2,7438040002443576115,之前已经修好的不应该检测吗？只是单方开除了相关人员而已，人民安全就不应该被忽视,三片❄️,1543320331100315,3,0,2024-11-17 08:34:08,四川,
82,7437907374364495119,,,,,,,,,,,,L2,7438043657440330556,看通报，你是是比无邪还无邪呀[泣不成声],猛踹瘸子那条好腿,96811929329,3,0,2024-11-17 08:48:22,河南,
83,7437907374364495119,,,,,,,,,,,,L2,7438037784001069862,你是不看通报吗,e-Lun,2885539421230059,1,0,2024-11-17 08:25:32,山东,
84,7437907374364495119,,,,,,,,,,,,L1,7437908764366193418,第二[微笑][微笑][微笑],🌈逸尘(燕云),4490871797190045,0,0,2024-11-17 00:04:51,贵州,
85,7437907374364495119,,,,,,,,,,,,L1,7437908510832575259,也是出息了，首评[呲牙][呲牙][呲牙],沧海一粟,95533258559,0,0,2024-11-17 00:03:51,山东,
86,7437907374364495119,,,,,,,,,,,,L1,7437989064353694523,吕瑞霞,美式学弟爱上广岛学姐,68189721808,0,0,2024-11-17 05:16:52,山东,
87,7437907374364495119,,,,,,,,,,,,L1,7437913676777243430,@人民网 看了你昨天的烤肉串，今天都还没睡着，你陪我觉觉,肉汤圆,509767609496311,0,0,2024-11-17 00:23:59,四川,
88,7437907374364495119,,,,,,,,,,,,L1,7437926082403746586,14年，考点[呲牙],For_Dream,99896421059,0,0,2024-11-17 01:12:09,江西,
89,7437907374364495119,,,,,,,,,,,,L1,7438299659956093756,重庆机场安检连续上班 24 小时-[微笑],心事寄晚风,1368223630233764,0,0,2024-11-18 01:22:07,重庆,
90,7437907374364495119,,,,,,,,,,,,L1,7513587408052912956,科技与狠活，第一大国，造福国人！,不太乖喜歡搗蛋,101690229539,0,0,2025-06-08 22:36:35,浙江,
91,7437907374364495119,,,,,,,,,,,,L1,7438166816755843891,说说食品安全,伏草,93744533313,1,0,2024-11-17 16:46:14,河南,
92,7437907374364495119,,,,,,,,,,,,L1,7437908788240352040,愿越来越美好,风好大呀,98708247931,0,0,2024-11-17 00:05:00,宁夏,
93,7437907374364495119,,,,,,,,,,,,L1,7438134196428014386,祝大家天天发财[灯笼][灯笼][灯笼][灯笼],Nako,2432555257193021,0,0,2024-11-17 14:39:37,新疆,
94,7437907374364495119,,,,,,,,,,,,L1,7437909040171238171,第二,✈️天津吊车-帅,68688229132,0,0,2024-11-17 00:05:57,天津,
