序号,视频ID,视频标题,视频URL,发布时间,视频时长(s),作者昵称,作者ID,点赞数,收藏数,分享数,播放数,评论总数,层级,评论ID,评论内容,评论用户,评论用户ID,评论点赞数,回复数,评论时间,IP属地,回复目标用户
72,7370214795678649634,,,,,,,,,,,,L1,7370267041322205987,《宣威火腿》顶上去[赞],Maggie,61615070891,1,0,2024-05-18 17:20:24,云南,
73,7370214795678649634,,,,,,,,,,,,L1,7370253354209657600,[赞][赞][赞],七妹纺织,111192037959,0,0,2024-05-18 16:27:19,湖南,
74,7370214795678649634,,,,,,,,,,,,L1,7370248876512920320,[赞][赞][赞][比心],华软文化集团有限公司,3280591685950157,0,0,2024-05-18 16:09:55,广东,
75,7370214795678649634,,,,,,,,,,,,L1,7370248455133381387,[鼓掌][鼓掌][鼓掌],盲目,2313829335433263,0,0,2024-05-18 16:08:20,辽宁,
76,7370214795678649634,,,,,,,,,,,,L1,7370248443073741631,[赞][赞][赞][赞][赞][赞],沈小玉,2946324346439294,0,0,2024-05-18 16:08:14,上海,
77,7370214795678649634,,,,,,,,,,,,L2,7370227101352674057,是的,沐恩∮,92781507639,0,0,2024-05-18 14:45:26,河南,
78,7370214795678649634,,,,,,,,,,,,L1,7370309893145772834,@[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][巧克力][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球][气球],彭海,2802010493552971,0,0,2024-05-18 20:06:39,云南,
79,7370214795678649634,,,,,,,,,,,,L1,7370243814046647066,[赞][666],心中有海,50873667060,0,0,2024-05-18 15:50:15,广西,
80,7370214795678649634,,,,,,,,,,,,L1,7370240364437340978,[赞][赞],红杰479648025130,1842380557004307,0,0,2024-05-18 15:36:52,安徽,
81,7370214795678649634,,,,,,,,,,,,L1,7370239550691689257,[赞],用户向得申13683998592,106786235933,0,0,2024-05-18 15:33:44,河南,
82,7370214795678649634,,,,,,,,,,,,L1,7370239043139928847,[给力][赞][赞][赞][赞][赞][赞][赞],独来独往谁谁懂我的心！,102744504499,0,0,2024-05-18 15:31:46,新疆,
83,7370214795678649634,,,,,,,,,,,,L1,7370231592399487781,666,用户4553232589737,3178065811735120,0,0,2024-05-18 15:02:52,广东,
84,7370214795678649634,,,,,,,,,,,,L1,7370229976560272140,[赞][赞][赞][微笑][疑问][比心][爱心][玫瑰][一起加油][鼓掌][感谢][感谢][感谢]🚶🏻‍♀️🙋🏻‍♀️☔️🌧🕊🌿🌿🌿🌱🌱🌱,李英🦷🚶🏻‍♀️🌞🔥🧯🏡?,3246191382639144,0,0,2024-05-18 14:56:37,湖南,
85,7370214795678649634,,,,,,,,,,,,L1,7370227219044451109,[赞][赞][赞],傻傻的残疾人,105214066007,0,0,2024-05-18 14:45:53,河南,
86,7370214795678649634,,,,,,,,,,,,L1,7370222771395543860,[赞][赞][赞],华软文化集团有限公司,3280591685950157,0,0,2024-05-18 14:28:36,广东,
87,7370214795678649634,,,,,,,,,,,,L1,7370219854470693632,[赞][咖啡],🍃明月🍃,259116361323288,0,0,2024-05-18 14:17:17,贵州,
88,7370214795678649634,,,,,,,,,,,,L1,7370217948478702372,[赞][赞][赞][比心][比心][比心],蔡林得,108428848824,1,0,2024-05-18 14:09:55,广东,
